symbol,currency_base,currency_quote,exchange_used,exchange_normalized,last_close,last_datetime,ret_1d_pct,ret_7d_pct,ret_30d_pct,ret_90d_pct,ret_1y_pct,ret_ytd_pct,ret_6m_pct,vol_7d_annual_pct,vol_30d_annual_pct,sharpe_ratio,var_95_pct,atr14_pct,drawdown_90d_pct,tier1_listed,stale,data_points,coverage_ratio,enough_history_90d,enough_history_1y,return_type,returns_mode,include_today,ret_1y_suspect
"UNIs/EUR","Uniswap","Euro","Kraken","kraken","3.1160","2026-02-14","8.99","3.76","-36.34","-48.10","-67.44","-36.90","-66.77","88.29","97.70","-4.38","-8.72","10.97","58.52","true","false","425","1.000","true","true","simple","calendar","true","false"
"UNIs/USD","Uniswap","US Dollar","Binance","binance","3.6650","2026-02-14","7.86","3.56","-35.49","-47.58","-63.55","-36.91","-66.30","83.00","96.94","-4.26","-8.80","11.42","57.76","true","false","425","1.000","true","true","simple","calendar","true","false"
"UNI/USD","Uniswap","US Dollar","Binance","binance","3.6800","2026-02-14","8.30","3.98","-35.22","-47.37","-63.40","-36.65","-66.16","85.38","97.47","-4.18","-8.80","11.37","57.76","true","false","425","1.000","true","true","simple","calendar","true","false"
"UOS/USD","Ultra","US Dollar","KuCoin","kucoin","0.0072","2026-02-14","2.71","6.03","-26.58","-47.90","-90.58","-18.81","-84.95","46.84","101.36","-3.26","-13.53","9.29","52.49","true","false","425","1.000","true","true","simple","calendar","true","false"
"USTC/USD","TerraClassicUSD","US Dollar","Huobi","huobi","0.0050","2026-02-14","3.32","3.75","-29.36","-25.67","-71.38","-23.38","-62.27","37.37","95.70","-3.77","-14.07","7.00","63.74","true","false","425","1.000","true","true","simple","calendar","true","false"
"UTK/USD","Utrust","US Dollar","Binance","binance","0.0103","2026-02-14","2.58","2.99","-25.31","-34.87","-83.05","-20.66","-65.08","51.00","81.26","-3.15","-7.88","6.98","46.56","true","false","425","1.000","true","true","simple","calendar","true","false"
"VET/EUR","VeChain","Euro","Binance","binance","0.0072","2026-02-14","4.48","5.70","-30.48","-45.92","-78.46","-23.17","-65.85","65.16","97.85","-3.48","-8.96","7.79","51.90","true","false","425","1.000","true","true","simple","calendar","true","false"
"VET/USD","VeChain","US Dollar","Binance","binance","0.0086","2026-02-14","4.26","5.94","-29.31","-44.67","-75.71","-22.74","-65.25","61.42","94.83","-3.36","-8.86","8.09","50.97","true","false","425","1.000","true","true","simple","calendar","true","false"
"VVS/USD","VVS Finance","US Dollar","Crypto.com Exchange","crypto.comexchange","0.0000","2026-02-14","1.92","2.58","-23.56","-31.76","-29.96","-15.43","-52.40","50.34","77.63","-3.38","-5.95","6.74","38.86","false","false","425","1.000","true","true","simple","calendar","true","false"
"WAXP/USD","WAX","US Dollar","Binance","binance","0.0078","2026-02-14","3.88","13.10","-12.50","-28.39","-76.16","-2.26","-62.45","58.74","92.61","-0.88","-6.17","7.57","40.12","true","false","425","1.000","true","true","simple","calendar","true","false"
"WEMIX/USD","WEMIX","US Dollar","Gate.io","gate.io","0.3196","2026-02-14","2.27","-0.93","-9.28","-40.61","-58.34","-11.54","-59.61","32.66","77.26","-0.64","-7.35","6.51","44.86","false","false","425","1.000","true","true","simple","calendar","true","false"
"WIF/USDT","dogwifhat","US Dollar","Binance","binance","0.2460","2026-02-14","11.31","5.58","-40.15","-39.11","","-18.27","-73.20","106.26","109.65","-4.41","-11.76","9.55","52.51","true","false","266","1.000","true","false","simple","calendar","true","false"
"WIN/USD","WINkLink","US Dollar","Binance","binance","0.0000","2026-02-14","1.22","2.92","-19.34","-29.99","-70.36","-15.44","-61.69","30.33","53.42","-3.87","-5.24","4.17","54.53","true","false","425","1.000","true","true","simple","calendar","true","false"
"WLD/USD","Worldcoin","US Dollar","Binance","binance","0.4289","2026-02-14","8.45","8.01","-28.47","-39.16","-66.91","-17.69","-57.02","80.67","158.20","-1.36","-15.22","8.74","49.64","true","false","425","1.000","true","true","simple","calendar","true","false"
"WOO/USD","WOO Network","US Dollar","Huobi","huobi","0.0181","2026-02-14","4.20","-0.22","-41.97","-36.96","-86.28","-37.31","-76.14","74.97","112.44","-4.74","-12.45","7.13","51.99","true","false","425","1.000","true","true","simple","calendar","true","false"
"XAUT/USD","Tether Gold","US Dollar","Bybit","bybit","4996.7000","2026-02-14","-0.31","0.82","8.36","22.75","","14.69","49.82","29.52","59.87","1.93","-6.71","3.71","15.63","true","false","270","1.000","true","false","simple","calendar","true","false"
"XCH/USD","Chia Network","US Dollar","Huobi","huobi","2.9789","2026-02-14","2.23","-12.80","-45.26","-62.39","-77.35","-38.52","-71.10","79.43","68.69","-9.16","-6.25","10.50","61.66","true","false","425","1.000","true","true","simple","calendar","true","false"
"XDB/USD","DigitalBits","US Dollar","KuCoin","kucoin","0.0002","2026-02-14","2.50","5.60","-40.84","-60.79","-62.76","-28.03","-79.65","146.68","167.53","-3.02","-12.73","13.11","59.18","true","false","425","1.000","true","true","simple","calendar","true","false"
"XDC/USD","XDC Network","US Dollar","Kucoin","kucoin","0.0370","2026-02-14","1.06","-0.56","-17.67","-28.07","-62.56","-28.08","-56.80","37.70","112.13","-1.40","-5.50","8.17","44.93","true","false","425","1.000","true","true","simple","calendar","true","false"
"XEC/USD","eCash","US Dollar","Binance","binance","0.0000","2026-02-14","1.53","6.03","-27.40","-34.97","-67.96","-21.23","-58.08","51.02","92.41","-3.41","-7.11","9.43","41.65","true","false","425","1.000","true","true","simple","calendar","true","false"
"XLM/EUR","Stellar","Euro","Coinbase Pro","coinbase","0.1462","2026-02-14","5.43","6.31","-27.95","-34.52","-56.29","-17.61","-59.80","61.32","82.38","-3.98","-5.63","7.46","43.91","true","false","425","1.000","true","true","simple","calendar","true","false"
"XLM/USD","Stellar","US Dollar","Binance","binance","0.1737","2026-02-14","5.53","7.29","-26.43","-33.06","-50.46","-16.77","-58.98","60.29","84.41","-3.54","-5.68","7.58","43.12","true","false","425","1.000","true","true","simple","calendar","true","false"
"XMR/EUR","Monero","Euro","Kraken","kraken","298.2700","2026-02-14","0.45","6.84","-51.57","-11.51","37.21","-16.47","41.79","70.71","139.82","-5.05","-19.56","10.15","59.74","true","false","425","1.000","true","true","simple","calendar","true","false"
"XPRT/USD","Persistence","US Dollar","Gate.io","gate.io","0.0102","2026-02-14","-3.81","-6.76","-57.39","-58.54","-91.69","62.20","-73.38","77.49","79.42","-11.46","-8.46","9.62","75.14","false","false","425","1.000","true","true","simple","calendar","true","false"
"XRP/EUR","XRP","Euro","BitStamp","bitstamp","1.2422","2026-02-14","4.78","2.93","-32.44","-35.64","-52.43","-22.25","-53.04","51.64","115.60","-3.29","-5.55","9.13","48.75","true","false","425","1.000","true","true","simple","calendar","true","false"
"XRP/USD","XRP","US Dollar","Binance","binance","1.4726","2026-02-14","4.65","3.48","-31.17","-34.38","-46.22","-21.67","-52.18","50.55","114.56","-3.11","-5.42","9.19","48.27","true","false","425","1.000","true","true","simple","calendar","true","false"
"XTZ/EUR","Tezos","Euro","Kraken","kraken","0.3572","2026-02-14","4.23","-0.45","-27.81","-25.69","-59.03","-17.24","-50.62","52.00","96.04","-3.82","-10.02","7.29","37.72","true","false","425","1.000","true","true","simple","calendar","true","false"
"XTZ/USD","Tezos","US Dollar","Binance","binance","0.4217","2026-02-14","3.74","-0.07","-27.05","-24.15","-53.86","-16.87","-49.46","44.00","95.56","-3.62","-9.22","7.67","36.31","true","false","425","1.000","true","true","simple","calendar","true","false"
"XVG/USD","Verge","US Dollar","Binance","binance","0.0065","2026-02-14","1.66","11.12","-11.64","1.81","-5.67","11.91","-1.18","31.50","126.79","0.05","-10.82","8.74","44.91","true","false","425","1.000","true","true","simple","calendar","true","false"
"XVS/USD","Venus","US Dollar","Binance","binance","2.9600","2026-02-14","1.37","-13.70","-43.51","-27.27","-62.48","-32.11","-52.56","103.54","122.85","-5.75","-16.42","10.76","50.70","true","false","425","1.000","true","true","simple","calendar","true","false"
"XYM/USD","Symbol","US Dollar","Gate.io","gate.io","0.0027","2026-02-14","0.86","-2.51","-42.12","-31.62","-81.48","-43.67","-63.07","57.60","107.92","-5.21","-12.48","13.90","65.05","false","false","425","1.000","true","true","simple","calendar","true","false"
"YFI/USD","yearn.finance","US Dollar","Binance","binance","2854.0000","2026-02-14","-7.46","-4.10","-20.59","-38.09","-53.39","-14.17","-48.89","64.88","93.35","-2.15","-7.77","8.55","43.31","true","false","425","1.000","true","true","simple","calendar","true","false"
"YGG/USD","Yield Guild Games","US Dollar","Binance","binance","0.0434","2026-02-14","2.84","-0.46","-37.91","-56.82","-83.71","-35.42","-72.86","62.74","115.44","-4.28","-15.27","8.29","61.78","true","false","425","1.000","true","true","simple","calendar","true","false"
"ZEC/EUR","Zcash","Euro","Kraken","kraken","239.3120","2026-02-14","6.09","16.85","-37.72","-54.34","671.97","-46.43","661.24","122.11","141.88","-2.74","-10.66","10.74","70.42","true","false","425","1.000","true","true","simple","calendar","true","true"
"ZEC/USD","Zcash","US Dollar","Binance","binance","282.6100","2026-02-14","5.72","17.53","-36.81","-53.57","755.36","-46.28","671.74","118.19","142.12","-2.59","-11.03","11.03","69.62","true","false","425","1.000","true","true","simple","calendar","true","true"
"ZIL/USD","Zilliqa","US Dollar","Binance","binance","0.0046","2026-02-14","-0.22","8.31","-19.58","-33.82","-70.12","-9.52","-59.86","73.82","163.21","-0.64","-10.92","23.37","41.14","true","false","425","1.000","true","true","simple","calendar","true","false"
"ZK/USD","zkSync","US Dollar","Binance","binance","0.0231","2026-02-14","2.86","5.49","-35.20","-55.36","-79.49","-25.40","-63.82","73.40","181.85","-1.81","-11.19","17.42","59.52","true","false","425","1.000","true","true","simple","calendar","true","false"
"ZRC/USD","ZrCoin","US Dollar","Gate.io","gate.io","0.0017","2026-02-14","-0.57","2.29","-49.27","-85.58","-97.20","-55.50","-94.41","98.95","169.09","-3.65","-12.57","22.21","87.13","false","false","425","1.000","true","true","simple","calendar","true","false"
"ZRO/USD","LayerZero","US Dollar","Binance","binance","1.8930","2026-02-14","1.01","12.08","13.63","30.19","-39.48","47.32","-10.16","160.40","143.11","1.94","-13.82","15.16","35.59","true","false","425","1.000","true","true","simple","calendar","true","false"
"ZRX/USD","0x","US Dollar","Binance","binance","0.1143","2026-02-14","4.00","3.53","-20.40","-35.57","-65.08","-16.93","-53.23","63.41","103.89","-2.61","-6.66","8.28","46.22","true","false","425","1.000","true","true","simple","calendar","true","false"
"ZSC/USD","Zeusshield","US Dollar","Gate.io","gate.io","0.0001","2026-02-14","9.30","-5.97","12.59","-0.93","13.53","193.45","79.10","236.68","255.72","1.28","-16.30","20.09","75.95","false","false","425","1.000","true","true","simple","calendar","true","false"
