ticker,fiscal_date,excluded_year,excluded_year_reason,shares_outstanding,shares_normalized,market_cap,net_income,total_equity,total_debt,free_cash_flow,operating_income,roe,roic,de_ratio,fcf_yield,pe_ratio,roe_avg_3y,roe_std_3y,roic_avg_3y,roic_std_3y,buffett_score,buffett_score_no_valuation,criteria_total
QCOM,2020-09-30,False,,1135000000.0,False,133226300000.0,5198000000.0,6077000000.0,15726000000.0,4407000000.0,6255000000.0,85.53562613131479,26.075175362795992,2.5877900279743296,3.3079054210767693,25.630300115429012,85.53562613131479,,26.075175362795992,,67,80,6
QCOM,2021-09-30,False,,1131000000.0,False,146215680000.0,9043000000.0,9950000000.0,15745000000.0,8648000000.0,9789000000.0,90.88442211055276,33.53224849855353,1.5824120603015075,5.914550340975742,16.168935087913304,88.21002412093378,3.7821699081025133,29.80371193067476,5.272946982098186,83,80,6
QCOM,2022-09-30,False,,1123000000.0,False,128965320000.0,12936000000.0,18013000000.0,15482000000.0,6834000000.0,15860000000.0,71.8148004219175,40.998243463859566,0.8594903680675068,5.299099013595283,9.969489795918367,82.74494955459501,9.836336953043364,33.535222441736366,7.461534495028408,83,80,6
QCOM,2023-09-30,False,,1117000000.0,False,124054017765.99998,7232000000.0,21581000000.0,15398000000.0,9849000000.0,7788000000.0,33.51095871368333,20.76632511198252,0.7134979843380752,7.939283368135584,17.153486969856193,65.40339374871786,29.21914059627423,31.765605691465204,10.231001913553358,67,60,6
QCOM,2024-09-30,False,,1116000000.0,False,189865080000.0,10142000000.0,26274000000.0,14634000000.0,11161000000.0,10071000000.0,38.60089822638349,24.08036157021979,0.5569764786480932,5.87838479829993,18.720674423190694,47.97555245399477,20.80166288588048,28.614976715353958,10.851482891066775,67,60,6
QCOM,2025-09-30,False,,1096000000.0,False,181168800000.0,5541000000.0,21206000000.0,14811000000.0,12820000000.0,12394000000.0,26.129397340375366,15.057591095026151,0.6984344053569744,7.07627361885711,32.696047644829456,32.747084760147395,6.270742471995907,19.968092592409487,4.564041863138905,67,80,6
QRVO,2021-03-31,False,,112557000.0,False,19993499910.0,733611000.0,4629425000.0,1747642000.0,1114893000.0,906627000.0,15.846698024052664,12.918007019766332,0.3775073578252159,5.576277315220694,27.253544330714778,15.846698024052664,,12.918007019766332,,83,100,6
QRVO,2022-03-31,False,,106303000.0,False,13546191290.0,1033353000.0,4553218000.0,2047098000.0,835777000.0,1274069000.0,22.695003841239316,16.88869679006219,0.4495936719919846,6.169830191435308,13.108967884159624,19.270850932645992,4.8424834829719625,14.903351904914262,2.807701662564257,100,100,6
QRVO,2023-03-31,False,,102206000.0,False,10310541280.0,103152000.0,3902794000.0,2048383000.0,684278000.0,195579000.0,2.643029583421518,2.7200563208040256,0.524850402045304,6.636683578653011,99.95483635799597,13.728243816237832,10.192463101822012,10.842253376877515,7.3088410898205805,50,60,6
QRVO,2024-03-31,False,,95798000.0,False,11000484340.0,-70322000.0,3556372000.0,1988012000.0,705959000.0,313115000.0,-1.9773522005009598,-5.398835128179618,0.5590000146216425,6.41752652138224,,7.786893741386625,13.115860323261225,4.7366393275622,11.279781691993035,40,40,5
QRVO,2025-03-31,False,,94586000.0,False,6762899000.0,55615000.0,3392312000.0,1549215000.0,484602000.0,288096000.0,1.6394423626128731,4.920272692840548,0.45668411396121583,7.165595700896908,121.6020677874674,0.7683732485111437,2.4302372329583677,0.7471646284883185,5.435091791098485,50,60,6
QRVO,2026-03-31,False,,92592000.0,False,7038843562.224,338989000.0,3344299000.0,1549154000.0,679561000.0,493793000.0,10.136324533183187,8.588834772236103,0.4632223374764039,9.65444101708783,20.764224096427906,3.266138231765033,6.2185123293347,2.703424112299011,7.252554069604429,67,60,6
RJF,2020-09-30,False,,206400000.0,False,9948480000.0,818000000.0,7176000000.0,2933000000.0,3949000000.0,,11.399108138238573,,0.40872352285395763,39.69450609540352,12.161955990220049,11.399108138238573,,,,80,75,5
RJF,2021-09-30,False,,205700000.0,False,19249406000.0,1403000000.0,8303000000.0,2895000000.0,6573000000.0,,16.897506925207757,,0.3486691557268457,34.14650820913643,13.720175338560228,14.148307531723166,3.8879550679337975,,,80,75,5
RJF,2022-09-30,False,,209900000.0,False,20628972000.0,1509000000.0,9432000000.0,3329000000.0,-19000000.0,,15.998727735368956,,0.3529474130619169,-0.09210347466659997,13.67062425447316,14.765114266271762,2.949482827291856,,,60,50,5
RJF,2023-09-30,False,,211800000.0,False,21271074000.0,1739000000.0,10187000000.0,3139000000.0,-3687000000.0,,17.07077647982723,,0.3081378227152253,-17.333398398219103,12.23178493387004,16.655670380134648,0.5754874573118989,,,80,75,5
RJF,2024-09-30,False,,207100000.0,False,25361466000.0,2068000000.0,11667000000.0,3089000000.0,1950000000.0,,17.725207851204253,,0.26476386388960316,7.688829975364989,12.26376499032882,16.931570688800146,0.8716175117477118,,,100,100,5
RJF,2025-09-30,False,,202000000.0,False,35638857980.0,2135000000.0,12504000000.0,4220000000.0,2246000000.0,,17.0745361484325,,0.33749200255918105,6.302109908405096,16.692673526932083,17.29017349315466,0.3767554953676464,,,100,100,5
RMD,2020-06-30,False,,144338000.0,False,27181733603.38,621674000.0,2497027000.0,1299263000.0,696317000.0,809059000.0,24.896566997473396,18.07288171972515,0.5203239692642491,2.5617093087595197,43.723452490179746,24.896566997473396,,18.07288171972515,,67,80,6
RMD,2021-06-30,False,,145313000.0,False,35789137316.869995,474505000.0,2885679000.0,793715000.0,619892000.0,912351000.0,16.44344364012768,13.314972388797674,0.27505311574849456,1.732067455305217,75.42415215196888,20.670005318800538,5.977260848185552,15.693927054261412,3.364349952169567,50,60,6
RMD,2022-06-30,False,,146066000.0,False,31098912060.0,779437000.0,3360751000.0,917550000.0,195111000.0,1002150000.0,23.19234599647519,19.008713724918913,0.273019334071462,0.6273885067862404,39.89919911423245,21.510785544692087,4.470409129864589,16.79885594448058,3.0531997736234953,67,80,6
RMD,2023-06-30,False,,146765000.0,False,31734995950.0,897556000.0,4129903000.0,1579908000.0,559299000.0,1151997000.0,21.73310123748669,16.437736402171517,0.382553294835254,1.7624045104061217,35.35712083702855,20.456296958029853,3.550998821445554,16.253807505296034,2.851323373451929,67,80,6
RMD,2024-06-30,False,,147021000.0,False,28142759820.0,1020951000.0,4864043000.0,873935000.0,1286404000.0,1384121000.0,20.98976098689917,19.471477527126495,0.17967254812508854,4.5709944874908865,27.565240466976377,21.97173607362035,1.120515559849417,18.305975884738974,1.6344040679484213,83,100,6
RMD,2025-06-30,False,,,False,,1400723000.0,5967859000.0,851813000.0,1650946000.0,1687394000.0,23.471114180144,20.659778339088124,0.1427334325425584,,,22.064658801509953,1.2734701532043682,18.856330756128713,2.177203181072539,100,100,4
ROP,2020-12-31,False,,104600000.0,False,44122373046.0,949700000.0,10479800000.0,9617600000.0,1482700000.0,1082900000.0,9.062195843432127,4.21526649716057,0.9177274375465181,3.360426689775284,46.459274556175636,9.062195843432127,,4.21526649716057,,50,60,6
ROP,2021-12-31,False,,105300000.0,False,51508548000.0,1152600000.0,11563800000.0,7963300000.0,1953700000.0,1335600000.0,9.96731178332382,5.337756360094806,0.6886404123212093,3.7929626748554437,44.68900572618428,9.514753813377974,0.6400136188574522,4.776511428627688,0.7937201938939564,50,60,6
ROP,2022-12-31,False,,105900000.0,False,45758330576.4,4544700000.0,16037800000.0,6708100000.0,664300000.0,1524500000.0,28.33742782675928,5.1527250948429995,0.4182680916335158,1.4517575087029393,10.068504098488349,15.788978484505076,10.876695012157944,4.901915984032792,0.6018095883637823,50,40,6
ROP,2023-12-31,False,,106600000.0,False,58115119868.0,1384200000.0,17444800000.0,6373400000.0,1927100000.0,1745200000.0,7.934742731358342,5.752107968343055,0.3653466935705769,3.316004517201592,41.98462640369889,15.413160780480482,11.23878744573444,5.414196474426953,0.3069157466970859,33,40,6
ROP,2024-12-31,False,,107100000.0,False,55678077000.0,1549300000.0,18867600000.0,7669200000.0,2282200000.0,1996800000.0,8.211431236617269,5.926155211177336,0.4064745913629714,4.098920298558443,35.93756987026399,14.827867264911632,11.700440549949718,5.610329424787797,0.40573932859993245,33,40,6
ROP,2025-12-31,False,,107400000.0,False,48338590603.8,1536300000.0,19881500000.0,9349300000.0,2435600000.0,2235400000.0,7.727284158639941,6.068240584723713,0.47025123858863765,5.038624357013281,31.4642912216364,7.957819375538517,0.24289709118978764,5.915501254748035,0.15833536520821295,50,60,6
SAP,2020-12-31,False,,1140624125.0,False,149011135689.99997,5283000000.0,29927000000.0,15463000000.0,6379000000.0,6621000000.0,17.652955525111103,10.671478763001357,0.516690613826979,4.280888116490002,28.205779990535675,17.652955525111103,,10.671478763001357,,83,100,6
SAP,2021-12-31,False,,1138288200.0,False,159815651897.118,5377000000.0,41523000000.0,15143000000.0,5522000000.0,6465000000.0,12.949449702574478,9.152653585529267,0.36468944922091373,3.455231033037246,29.722085158474616,15.30120261384279,3.325880862466058,9.912066174265313,1.0739715824273763,50,60,6
SAP,2022-12-31,False,,1129044185.0,False,116506069450.15,1709000000.0,42848000000.0,13085000000.0,4770000000.0,6227000000.0,3.988517550410754,7.5658755712162655,0.3053818147871546,4.094207299681466,68.17207106503803,11.53030759269878,6.941879395172829,9.130002639915629,1.5529254957045848,33,40,6
SAP,2023-12-31,False,,1126149200.0,False,174091404828.0,5963000000.0,43406000000.0,8791000000.0,5547000000.0,6002000000.0,13.737732110768096,7.750511608124732,0.20252960420218402,3.186257245428264,29.195271646486667,10.22523312125111,5.415515960870098,8.156346921623422,0.8677516020951573,50,60,6
SAP,2024-12-31,True,TD bug ponctuel (1376M vs 1126-1166M autres — pas de split/levée massive SAP 2024),1376416360.0,False,342493682858.8,3718449000.0,54074511680.0,12573079460.0,5221174580.0,9217031680.0,6.876528117359413,9.14419384513128,0.23251397135871463,1.5244586517388514,92.10659682539682,8.200925926179421,5.0077258614041895,8.153527008157425,0.8628952444770754,17,20,6
SAP,2025-12-31,True,TD bug ponctuel (retour bas après saut 2024),1166000000.0,False,285191940000.0,7326000000.0,45074000000.0,7476000000.0,8417000000.0,9620000000.0,16.253272396503526,13.058666249141865,0.16586058481608024,2.951345679685057,38.92873873873874,12.289177541543678,4.853304654988307,9.984457234132625,2.752028042264459,33,40,6
SATS,2020-12-31,False,,97920000.0,False,2045548800.0,-51904000.0,3607250000.0,2523078000.0,86935000.0,114158000.0,-1.4388800332663387,,0.6994463926814055,4.249959717411777,,-1.4388800332663387,,,,67,67,3
SATS,2021-12-31,True,AUTO: shares jump +181.0% vs année précédente (seuil 15%),275117000.0,False,7241079440.0,2521435000.0,3414080000.0,1647672000.0,2135519000.0,3422649000.0,73.85401045083889,50.89569681118233,0.48261083512981534,29.49172174804921,2.871808886606238,36.20756520878627,53.240113436446876,50.89569681118233,,83,80,6
SATS,2022-12-31,False,,270102000.0,False,4505301360.0,2536892000.0,22050192000.0,25704894000.0,-7620456000.0,2233549000.0,11.505078958042633,3.5574816456574925,1.165744679230004,-169.14420126603918,1.7759137401198002,27.97340312520506,40.25741068448051,27.22658922841991,33.47317295281048,50,40,6
SATS,2023-12-31,False,,270842000.0,False,4487851940.0,-1634824000.0,20388292000.0,25885227000.0,-1832756000.0,483190000.0,-8.01844509584226,,1.2696123343730803,-40.83815652795355,,25.780214771013085,42.76224235432333,27.22658922841991,33.47317295281048,40,40,5
SATS,2024-12-31,False,,274079000.0,False,6306557790.0,-124515000.0,20245225000.0,29814724000.0,-1245031000.0,-304070000.0,-0.6150339154047436,,1.4726793108004481,-19.741847160652117,,0.9571999822652097,9.856263868342422,3.5574816456574925,,20,20,5
SATS,2025-12-31,False,,287589000.0,False,31404718800.0,-14506939000.0,5811998000.0,30117140000.0,-1741415000.0,-91135000.0,-249.60330337346983,,5.181890977939084,-5.545074328129314,,-86.07892746157228,141.66463483279213,,,0,0,3
SBAC,2020-12-31,False,,111532000.0,False,30622225920.0,24047000.0,-4809188000.0,13426196000.0,997467000.0,690373000.0,,,,3.257330158185966,1273.4322751278746,,,,,50,,2
SBAC,2021-12-31,False,,109328000.0,False,42480487680.0,237624000.0,-5266154000.0,14522544000.0,1056202000.0,843160000.0,,8.570125975092905,,2.4863226805592076,178.77187354812645,,,8.570125975092905,,0,0,3
SBAC,2022-12-31,False,,107957000.0,False,30261426670.0,459799000.0,-5244580000.0,15171155000.0,1071257000.0,995375000.0,,8.767973446940049,,3.5400082477340784,65.8144682132845,,,8.669049711016477,0.13989928898373,33,50,3
SBAC,2023-12-31,False,,108204000.0,False,27450272760.0,497415000.0,-5135835000.0,14463465000.0,1307695000.0,1114717000.0,,10.837601658263662,,4.763868874576531,55.18585639757546,,,9.391900360098871,1.255916035475937,33,50,3
SBAC,2024-12-31,False,,107644000.0,False,21886179156.44,748677000.0,-5055806000.0,15756194000.0,1106717000.0,1569634000.0,,14.213517253662811,,5.0566935054735165,29.233139466605756,,,11.27303078628884,2.748760762940954,67,100,3
SBAC,2025-12-31,False,,107207000.0,False,20879634247.93,1054456000.0,-4775257000.0,15319130000.0,1066509000.0,1554271000.0,,12.514691745212813,,5.10789119836107,19.80133286541117,,,12.521936885713096,1.687969459398022,100,100,3
SEE,2020-06-30,False,,6670863712.0,False,21179992285.6,-32095372.0,31751125.0,4688218.0,-17388944.0,-31012471.0,-101.08420410300423,,0.14765517757244823,-0.08210080421900114,,-101.08420410300423,,,,33,33,3
SEE,2021-06-30,True,AUTO: shares jump +15.2% vs année précédente (seuil 15%),7682637561.0,False,72985056829.5,-13088297.0,54030000.0,4642000.0,-21700126.0,-13359529.0,-24.224129187488433,,0.08591523227836387,-0.02973228622770487,,-62.65416664524633,54.34828017526727,,,33,33,3
SEE,2022-06-30,True,AUTO: shares jump +59.7% vs année précédente (seuil 15%),3099642090.0,False,20612619898.5,-13847639.0,55053449.0,2724480.0,-23643985.0,-14557660.0,-25.15308168975935,,0.04948790765134442,-0.11470635521552792,,-50.15380499341734,44.10946500791214,,,33,33,3
SEE,2023-06-30,True,AUTO: shares jump +25.4% vs année précédente (seuil 15%),3887000000.0,False,21184150000.0,-15548000.0,66531000.0,43225000.0,-50680000.0,-14615000.0,-23.36955704859389,,0.6496971336670123,-0.23923546613859892,,-24.248922641947225,0.8920207805590047,,,33,33,3
SEE,2024-06-30,False,,4156019000.0,False,18702085500.0,-31276000.0,36983000.0,50920000.0,-11944000.0,-26927000.0,-84.5685855663413,,1.3768488224319282,-0.06386453532147525,,-44.36374143489818,34.8298343200429,,,33,33,3
SEE,2025-06-30,False,,4556413000.0,False,12757956400.0,-25266000.0,43260000.0,55601000.0,-29734000.0,-18766000.0,-58.40499306518724,,1.2852750809061488,-0.23306240488484503,,-55.44771189337414,30.706504308141056,,,33,33,3
SMCI,2020-06-30,False,,509870000.0,False,1439872880.0,84308000.0,1065707000.0,53813000.0,-74672000.0,85654000.0,7.910992420993764,7.387411342427478,0.050495117325869115,-5.186013365290969,17.078721829482372,7.910992420993764,,7.387411342427478,,50,40,6
SMCI,2021-06-30,False,,511570000.0,False,1810446230.0,111865000.0,1096398000.0,119051000.0,64939000.0,123947000.0,10.2029554960881,9.601390605703099,0.10858374422426892,3.5869057541686837,16.184206230724534,9.056973958540931,1.6206626326283773,8.494400974065288,1.5655197504685883,67,60,6
SMCI,2022-06-30,False,,514780000.0,False,2116775360.0,285163000.0,1425747000.0,596764000.0,-485983000.0,335167000.0,20.00095388592787,13.97038277965812,0.41856233960162637,-22.958647817971578,7.423036508944008,12.704967267669911,6.421591643412744,10.319728242596232,3.349758940025614,67,60,6
SMCI,2023-06-30,False,,529250000.0,False,12486595250.0,639998000.0,1972170000.0,290302000.0,626787000.0,761142000.0,32.451462095052655,28.706288609772805,0.14719927795271198,5.0196790033696335,19.5103660480189,20.88512382568954,11.150575269143111,17.426020665044675,10.010262575610383,83,80,6
SMCI,2024-06-30,False,,555880000.0,False,45546027800.0,1152666000.0,5417370000.0,2174145000.0,-2610251000.0,1210774000.0,21.27722492648647,15.117607223833417,0.4013285044218874,-5.731017886920975,39.51363864293733,24.576546969155665,6.849666643151552,19.26475953775478,8.19669960378258,50,60,6
SMCI,2025-06-30,False,,593665000.0,False,28246580700.0,1048854000.0,6301871000.0,4778842000.0,1532310000.0,1252994000.0,16.643533325261657,9.844371219463378,0.7583211398646529,5.424762792616524,26.930898580736688,23.457406782266926,8.126348976687023,17.8894223510232,9.731659736869291,50,60,6
SNPS,2020-10-31,False,,151135000.0,False,32321731100.000004,663447000.0,4912367000.0,663491000.0,832551000.0,656200000.0,13.50564809184656,12.234940370993368,0.1350654379039677,2.5758242880747186,48.71787964976856,13.50564809184656,,12.234940370993368,,50,60,6
SNPS,2021-10-31,False,,152698000.0,False,50875918113.02,756359000.0,5298943000.0,666767000.0,1396882000.0,768195000.0,14.273771203049362,12.09105576466922,0.12583018915281782,2.745664455424372,67.264246360551,13.889709647447962,0.5431450607176103,12.162998067831293,0.10174178084016193,50,60,6
SNPS,2022-10-31,False,,153002000.0,False,45264111679.99999,978436000.0,5559190000.0,656371000.0,1599818000.0,1159935000.0,17.60033386158775,16.304485209008497,0.11806953890764661,3.534407150879494,46.26169895629351,15.126584385494557,2.1764835472257715,13.543493781557029,2.3921707593375605,83,100,6
SNPS,2023-10-31,False,,152146000.0,False,70130177240.0,1218125000.0,6184301000.0,677596000.0,1511452000.0,1326330000.0,19.697052261848185,17.993579519058276,0.10956711195008134,2.1552091545804855,57.57223375269369,17.1903857754951,2.7347828863823525,15.463040164245331,3.0398962137380834,67,80,6
SNPS,2024-10-31,False,,153138000.0,False,82146282897.24,2235810000.0,9023206000.0,684457000.0,1283868000.0,1355711000.0,24.778443493365884,13.045468935407682,0.07585518938612285,1.5629045584521952,36.74117339900976,20.691943205600605,3.6910256655741294,15.781177887824818,2.5152211634987656,67,80,6
SNPS,2025-10-31,False,,163947000.0,False,72617043070.53,1333251000.0,28327015000.0,14293418000.0,1349154000.0,914927000.0,4.70664134572598,2.0604100261255343,0.5045860991707033,1.8579026946740604,54.46614558738752,16.39404570031335,10.435597712764569,11.03315282686383,8.15496993330812,33,40,6
SRE,2020-12-31,False,,582154000.0,False,36623308140.0,4105000000.0,24934000000.0,24206000000.0,-2085000000.0,2832000000.0,16.463463543755513,4.799379413214202,0.9708029197080292,-5.693095752108646,8.921634138855055,16.463463543755513,,4.799379413214202,,67,60,6
SRE,2021-12-31,False,,623510000.0,False,41079956350.0,1463000000.0,27419000000.0,24645000000.0,-1173000000.0,2847000000.0,5.335716109267297,2.9963122311001844,0.8988292789671396,-2.8554071236251444,28.07925929596719,10.899589826511406,7.868505670257824,3.897845822157193,1.274961031407741,17,20,6
SRE,2022-12-31,False,,630318000.0,False,48704671860.0,2285000000.0,29256000000.0,28919000000.0,-4215000000.0,2557000000.0,7.810363686081488,2.5756868206150023,0.9884809953513809,-8.654200591097053,21.314954862144422,9.869847779701432,5.842755924248841,3.457126154976463,1.1812977147712707,33,20,6
SRE,2023-12-31,False,,630296000.0,False,47102020080.0,3618000000.0,33654000000.0,31076000000.0,-2179000000.0,3715000000.0,10.750579425922623,4.668718193478683,0.9233969216140726,-4.626128553083492,13.018800464344942,7.965553073757136,2.710765388972317,3.4135724150646234,1.1071470669199437,50,40,6
SRE,2024-12-31,False,,633795000.0,False,55361993250.0,3500000000.0,37788000000.0,35848000000.0,-3308000000.0,2962000000.0,9.262199640097386,3.6049889568233553,0.9486609505663174,-5.975218386848815,15.817712357142858,9.274380917367166,1.470145719593582,3.616464656972347,1.0465628747086044,50,40,6
SRE,2025-12-31,False,,652697000.0,False,58148773119.212,2072000000.0,41999000000.0,35021000000.0,-6047000000.0,3080000000.0,4.933450796447534,1.6009528592775497,0.8338531869806424,-10.399187593524838,28.06407969073938,8.315409954155848,3.021928921238658,3.2915533365265293,1.5577154594099303,17,20,6
SYK,2020-12-31,False,,375500000.0,False,90893529249.0,1599000000.0,13084000000.0,13991000000.0,2790000000.0,2240000000.0,12.22103332314277,6.770230537827087,1.0693213084683584,3.0695254360262343,56.843983270168856,12.22103332314277,,6.770230537827087,,50,60,6
SYK,2021-12-31,False,,377000000.0,False,102050130000.0,1994000000.0,14877000000.0,12479000000.0,2738000000.0,2687000000.0,13.403239900517578,8.586475598757648,0.8388115883578678,2.68299511230412,51.178600802407225,12.812136611830173,0.8359462876250658,7.678353068292367,1.2842791988805742,33,40,6
SYK,2022-12-31,False,,378200000.0,False,92466121782.0,2358000000.0,16616000000.0,13048000000.0,2036000000.0,3042000000.0,14.191141068849303,9.012652479292488,0.7852672123254695,2.201887524600756,39.2137921043257,13.271804764169884,0.9916085561970875,8.12311953862574,1.1908560659194238,33,40,6
SYK,2023-12-31,False,,379600000.0,False,113675012204.0,3165000000.0,18593000000.0,12995000000.0,3136000000.0,3906000000.0,17.022535362770935,10.655231642380675,0.6989189479911795,2.7587417315356575,35.9162755778831,14.872305444045939,1.9033690105441197,9.41811990681027,1.0923556051442758,33,40,6
SYK,2024-12-31,False,,381000000.0,False,138021063810.0,2993000000.0,20634000000.0,13597000000.0,3487000000.0,4666000000.0,14.505185615973637,11.683087511728399,0.6589609382572453,2.5264259698796474,46.11462205479452,15.239620682531292,1.55201306764961,10.450323877800521,1.346958132090294,67,80,6
SYK,2025-12-31,False,,382200000.0,False,135344664000.0,3246000000.0,22420000000.0,15859000000.0,4283000000.0,5059000000.0,14.47814451382694,9.50366362549304,0.7073595004460304,3.1645133789685276,41.695829944547135,15.335288497523837,1.4612611996203635,10.613994259867372,1.0902969825972737,83,100,6
T,2020-12-31,False,,7157000000.0,False,154005256410.0,-3821000000.0,179240000000.0,179447000000.0,27455000000.0,25285000000.0,-2.1317786208435616,,1.001154876143718,17.827313586562276,,-2.1317786208435616,,,,67,67,3
T,2021-12-31,False,,7168000000.0,False,134156359680.0,21479000000.0,183855000000.0,195832000000.0,26413000000.0,26110000000.0,11.68257594299856,5.604909684707518,1.0651437273938702,19.688220568150705,6.245931359932958,4.7753986610774986,9.768223789808093,5.604909684707518,,67,60,6
T,2022-12-31,False,,7166000000.0,False,131926060000.0,-7055000000.0,106457000000.0,154679000000.0,12397000000.0,22911000000.0,-6.627088871563166,,1.4529716223451723,9.396930371452008,,0.9745694835306105,9.541907844585468,5.604909684707518,,40,40,5
T,2023-12-31,False,,7181000000.0,False,120497180000.00002,15623000000.0,119415000000.0,154899000000.0,20461000000.0,24654000000.0,13.082946028555876,7.0743590834073515,1.2971485994221832,16.98048037306765,7.712806759265187,6.046144366663756,10.997653823748303,6.339634384057435,1.0390576344311468,67,60,6
T,2024-12-31,False,,7199000000.0,False,162769390000.0,12253000000.0,120225000000.0,140923000000.0,18508000000.0,24124000000.0,10.191723851112497,6.77860913348055,1.172160532335205,11.370688309392817,13.284043907614462,5.549193669368402,10.643598254691941,6.926484108443951,0.2091267951288235,67,60,6
T,2025-12-31,False,,7169000000.0,False,177862890000.0,23386000000.0,128492000000.0,155043000000.0,19442000000.0,25000000000.0,18.200354885907295,7.6350684168111815,1.2066354325561124,10.930891767248356,7.605528521337552,13.82500825519189,4.055556068410298,7.162678877899694,0.4350067994585627,67,60,6
TAP,2020-12-31,False,,216800000.0,False,9808032000.0,-945700000.0,12621300000.0,8275400000.0,1120900000.0,1331300000.0,-7.492889005094562,,0.6556693842948033,11.428388488128913,,-7.492889005094562,,,,67,67,3
TAP,2021-12-31,False,,217100000.0,False,9964890000.0,1008500000.0,13664100000.0,7207500000.0,1050900000.0,1498900000.0,7.380654415585367,5.845497953040243,0.5274771115550969,10.546027101152147,9.880902330193356,-0.05611729475459759,10.517183413035337,5.845497953040243,,60,50,5
TAP,2022-12-31,False,,216900000.0,False,11174688000.0,-186500000.0,12915200000.0,6607000000.0,840600000.0,1036400000.0,-1.444034935579782,,0.5115677651139743,7.522357671194041,,-0.5187565083629924,7.479818085863946,5.845497953040243,,50,50,4
TAP,2023-12-31,False,,216000000.0,False,13221360000.0,956400000.0,13435100000.0,6270800000.0,1407500000.0,1588900000.0,7.118666775833452,6.1569003331717465,0.4667475493297408,10.645652187066988,13.82409033877039,4.351762085279679,5.021016501775138,6.001199143105994,0.22019473466861703,67,60,6
TAP,2024-12-31,False,,208800000.0,False,11876544000.0,1157700000.0,13452700000.0,6192800000.0,1236200000.0,1815900000.0,8.605707404461556,7.1197688611476755,0.46033881674310734,10.40875190627846,10.258740606374708,4.760113081571742,5.424150801908217,6.6383345971597105,0.6808508655228883,67,60,6
TAP,2025-12-31,False,,199100000.0,False,9317880000.0,-2180200000.0,10542700000.0,6352300000.0,1067800000.0,1630700000.0,-20.67971202822806,,0.6025306610261129,11.459688255268366,,-1.6517792826443507,16.495438487219438,6.6383345971597105,0.6808508655228883,50,50,4
TECH,2020-06-30,False,,152804000.0,False,9695795810.0,229296000.0,1381192000.0,433526000.0,153473000.0,148847000.0,16.601312489501822,6.802497787692769,0.31387815741765085,1.5828819315863871,42.285063018979834,16.601312489501822,,6.802497787692769,,50,60,6
TECH,2021-06-30,False,,154988000.0,False,17350906600.0,139585000.0,1571234000.0,420554000.0,307863000.0,242690000.0,8.88378179189096,11.47816821477219,0.26765841370540605,1.774333797635681,124.30351828634882,12.742547140696391,5.457118290295987,9.140333001232479,3.3061982655812594,17,20,6
TECH,2022-06-30,False,,156876000.0,False,13667821500.0,263099000.0,1701011000.0,325971000.0,280364000.0,295828000.0,15.467213321959704,12.74047171856611,0.19163368138124914,2.051270570075853,51.94934796407436,13.650769201117496,4.167093945455053,10.340379240343688,3.12822735965293,50,60,6
TECH,2023-06-30,False,,157179000.0,False,12472153650.0,285442000.0,1966516000.0,454965000.0,216149000.0,290998000.0,14.515112005190906,10.128944521770753,0.23135585980485285,1.7330527354431686,43.69417832694558,12.955369039680523,3.558088147674276,11.449194818369683,1.3060046585578378,50,60,6
TECH,2024-06-30,False,,157708000.0,False,11299778200.0,168105000.0,2068850000.0,419538000.0,236104000.0,242895000.0,8.12552867535104,8.836798052874538,0.20278802233124682,2.08945694173006,67.21857291573718,12.702618000833883,3.992359483993765,10.568738097737134,1.9886505007540765,33,40,6
TECH,2025-06-30,False,,157521000.0,False,8165888640.000001,73400000.0,1918808000.0,444058000.0,256550000.0,242804000.0,3.8252915351614125,7.660193496146291,0.23142388399464667,3.1417278793554546,111.25188882833788,8.821977405234453,5.378833149055896,8.875312023597195,1.234826061065314,33,40,6
TER,2020-12-31,False,,166120000.0,False,19982574800.0,784147000.0,2210805000.0,472757000.0,683958000.0,915205000.0,35.46884505870034,29.680568472931895,0.2138393028783633,3.42277212444114,25.483199961231758,35.46884505870034,,29.680568472931895,,83,100,6
TER,2021-12-31,False,,164960000.0,False,27007251200.0,1014589000.0,2563956000.0,184581000.0,965894000.0,1210032000.0,39.57123289167209,38.47423834846801,0.07199070498869715,3.576424689973632,26.618907951889877,37.52003897518621,2.9008262557515105,34.07740341069996,6.2180636005074525,83,100,6
TER,2022-12-31,False,,158434000.0,False,13839209900.0,715501000.0,2451294000.0,132885000.0,414674000.0,849124000.0,29.188706046683915,27.975668697784943,0.05421014370369283,2.996370479213557,19.34198540603018,34.74292799901878,5.229190434940915,32.04349183972828,5.634052387542664,67,60,6
TER,2023-12-31,False,,154310000.0,False,16745721200.0,448752000.0,2525897000.0,82614000.0,425589000.0,522345000.0,17.766045092099954,17.097749368675544,0.032706796832966664,2.5414790734722135,37.31620405034406,28.841994676818654,10.906727755112794,27.849218804976168,10.688805473828248,33,40,6
TER,2024-12-31,False,,159083000.0,False,20155816100.0,542372000.0,2819294000.0,76621000.0,474081000.0,552240000.0,19.237865933811797,17.20666578071684,0.027177371356091277,2.3520804002572735,37.162346323187776,22.064205690865222,6.213730211199216,20.760027949059108,6.2491654848633615,50,60,6
